"age","job","marital","education","balance","loan","contact","day","month","poutcome","y"
42,"housemaid","married","primary",1,"no","telephone",28,"jul","unknown","no"
38,"housemaid","married","secondary",-278,"no","cellular",28,"jul","unknown","no"
59,"housemaid","married","tertiary",0,"yes","cellular",29,"jul","unknown","no"
51,"housemaid","married","unknown",174,"no","telephone",29,"jul","unknown","no"
35,"housemaid","divorced","secondary",39,"no","cellular",31,"jul","unknown","no"
58,"housemaid","married","primary",5278,"no","unknown",4,"jun","unknown","no"
58,"housemaid","married","primary",419,"yes","unknown",5,"jun","unknown","no"
56,"housemaid","divorced","primary",1238,"no","unknown",5,"jun","unknown","yes"
54,"housemaid","divorced","secondary",1327,"no","unknown",5,"jun","unknown","no"
53,"housemaid","married","primary",104,"yes","unknown",5,"jun","unknown","yes"
52,"housemaid","married","secondary",14363,"no","unknown",5,"jun","unknown","no"
57,"housemaid","married","primary",7082,"no","unknown",6,"jun","unknown","no"
59,"housemaid","married","secondary",345,"no","unknown",9,"jun","unknown","no"
57,"housemaid","married","primary",0,"no","unknown",9,"jun","unknown","no"
39,"housemaid","married","primary",267,"no","unknown",9,"jun","unknown","no"
58,"housemaid","married","tertiary",497,"no","unknown",11,"jun","unknown","no"
60,"housemaid","married","primary",517,"no","unknown",12,"jun","unknown","no"
47,"housemaid","single","tertiary",3727,"no","unknown",12,"jun","unknown","yes"
36,"housemaid","married","secondary",2880,"no","unknown",12,"jun","unknown","no"
46,"housemaid","single","tertiary",3232,"no","telephone",15,"jun","unknown","no"
44,"housemaid","married","tertiary",460,"no","unknown",17,"jun","unknown","no"
44,"housemaid","married","primary",3706,"no","unknown",17,"jun","unknown","no"
55,"housemaid","married","primary",136,"no","unknown",19,"jun","unknown","no"
55,"housemaid","married","primary",16,"no","unknown",20,"jun","unknown","no"
50,"housemaid","married","primary",0,"no","unknown",20,"jun","unknown","no"
45,"housemaid","married","primary",4994,"no","unknown",20,"jun","unknown","no"
55,"housemaid","divorced","primary",976,"no","cellular",28,"jun","other","yes"
78,"housemaid","married","secondary",499,"no","telephone",16,"mar","unknown","no"
59,"housemaid","divorced","primary",195,"no","unknown",5,"may","unknown","no"
39,"housemaid","single","primary",109,"no","unknown",6,"may","unknown","no"
50,"housemaid","married","secondary",7317,"no","cellular",13,"may","failure","no"
49,"housemaid","divorced","primary",198,"no","unknown",13,"may","unknown","no"
37,"housemaid","divorced","secondary",1040,"no","cellular",13,"may","failure","no"
50,"housemaid","married","primary",395,"no","unknown",15,"may","unknown","no"
42,"housemaid","single","primary",5774,"no","unknown",15,"may","unknown","no"
35,"housemaid","married","tertiary",1265,"no","cellular",15,"may","failure","yes"
42,"housemaid","married","primary",14752,"no","unknown",19,"may","unknown","no"
51,"housemaid","married","primary",492,"no","unknown",20,"may","unknown","no"
34,"housemaid","married","tertiary",0,"no","cellular",26,"may","failure","no"
36,"housemaid","married","secondary",419,"no","unknown",30,"may","unknown","no"
47,"housemaid","married","secondary",3940,"no","cellular",9,"nov","success","no"
42,"housemaid","divorced","tertiary",364,"no","cellular",18,"nov","unknown","no"
41,"housemaid","divorced","primary",22,"no","cellular",18,"nov","other","no"
32,"housemaid","married","tertiary",357,"no","cellular",18,"nov","unknown","no"
31,"housemaid","single","tertiary",287,"no","cellular",19,"nov","unknown","no"
49,"housemaid","married","primary",249,"no","cellular",21,"nov","unknown","no"
48,"housemaid","married","primary",7195,"no","cellular",21,"nov","unknown","yes"
47,"housemaid","single","tertiary",3232,"no","telephone",6,"oct","failure","no"
57,"housemaid","single","secondary",254,"no","cellular",8,"oct","unknown","no"
38,"housemaid","divorced","secondary",70,"no","cellular",27,"oct","success","yes"
34,"housemaid","married","secondary",0,"no","unknown",30,"oct","unknown","yes"
65,"housemaid","married","primary",2179,"no","cellular",4,"sep","unknown","no"
62,"housemaid","married","secondary",565,"no","cellular",4,"sep","unknown","no"
30,"management","married","tertiary",102,"no","cellular",5,"apr","other","yes"
37,"management","married","primary",3953,"no","cellular",6,"apr","failure","no"
50,"management","married","secondary",732,"no","cellular",7,"apr","unknown","no"
31,"management","married","secondary",625,"no","cellular",7,"apr","failure","no"
48,"management","married","secondary",4415,"no","cellular",8,"apr","failure","yes"
46,"management","married","tertiary",964,"no","cellular",8,"apr","unknown","no"
35,"management","married","tertiary",24,"no","cellular",8,"apr","failure","no"
48,"management","divorced","tertiary",507,"no","cellular",9,"apr","unknown","no"
39,"management","married","tertiary",399,"no","cellular",9,"apr","unknown","no"
28,"management","single","tertiary",781,"no","cellular",9,"apr","unknown","no"
60,"management","married","primary",252,"yes","cellular",13,"apr","failure","no"
40,"management","married","tertiary",1548,"no","cellular",13,"apr","unknown","no"
34,"management","single","tertiary",2646,"no","cellular",14,"apr","unknown","yes"
34,"management","married","tertiary",703,"no","cellular",14,"apr","unknown","yes"
32,"management","single","tertiary",574,"no","cellular",14,"apr","failure","no"
52,"management","married","tertiary",1944,"no","cellular",15,"apr","failure","no"
37,"management","single","tertiary",876,"no","cellular",15,"apr","failure","no"
33,"management","married","tertiary",4020,"yes","cellular",15,"apr","unknown","no"
53,"management","married","tertiary",1319,"no","cellular",16,"apr","failure","no"
48,"management","married","secondary",117,"no","cellular",16,"apr","unknown","no"
39,"management","single","tertiary",0,"no","cellular",16,"apr","unknown","no"
39,"management","married","tertiary",691,"yes","cellular",16,"apr","failure","no"
37,"management","single","unknown",504,"no","cellular",16,"apr","unknown","no"
35,"management","single","tertiary",1350,"no","cellular",16,"apr","failure","no"
35,"management","divorced","tertiary",649,"no","cellular",16,"apr","unknown","no"
34,"management","single","unknown",1534,"no","cellular",16,"apr","other","no"
30,"management","single","tertiary",726,"no","cellular",16,"apr","failure","no"
30,"management","single","tertiary",424,"no","cellular",16,"apr","unknown","yes"
59,"management","married","primary",2358,"no","cellular",17,"apr","unknown","no"
47,"management","married","tertiary",6637,"no","cellular",17,"apr","unknown","no"
40,"management","married","secondary",643,"no","cellular",17,"apr","failure","no"
38,"management","single","tertiary",35,"no","cellular",17,"apr","failure","no"
35,"management","single","tertiary",633,"no","cellular",17,"apr","unknown","no"
34,"management","married","tertiary",436,"no","cellular",17,"apr","failure","no"
33,"management","single","secondary",1558,"no","cellular",17,"apr","unknown","no"
32,"management","single","tertiary",8436,"no","cellular",17,"apr","failure","no"
31,"management","single","tertiary",1130,"no","cellular",17,"apr","failure","no"
39,"management","married","tertiary",894,"no","cellular",20,"apr","other","no"
38,"management","single","tertiary",8669,"no","telephone",20,"apr","failure","no"
36,"management","married","tertiary",340,"no","cellular",20,"apr","unknown","no"
34,"management","single","tertiary",8038,"no","cellular",20,"apr","failure","no"
34,"management","married","tertiary",606,"no","cellular",20,"apr","unknown","yes"
33,"management","married","secondary",4040,"no","cellular",20,"apr","unknown","no"
32,"management","single","tertiary",1831,"no","cellular",20,"apr","unknown","no"
32,"management","single","tertiary",656,"yes","cellular",20,"apr","unknown","no"
64,"management","married","tertiary",679,"no","telephone",22,"apr","unknown","no"
34,"management","married","tertiary",136,"no","cellular",22,"apr","unknown","no"
41,"management","divorced","tertiary",5037,"no","cellular",23,"apr","other","yes"
35,"management","married","tertiary",8,"no","cellular",23,"apr","unknown","yes"
29,"management","single","tertiary",1445,"no","cellular",26,"apr","success","yes"
31,"management","married","tertiary",2395,"no","cellular",27,"apr","unknown","no"
56,"management","single","tertiary",15311,"no","cellular",29,"apr","unknown","no"
45,"management","married","tertiary",242,"no","cellular",30,"apr","unknown","yes"
37,"management","married","tertiary",5106,"no","cellular",30,"apr","unknown","yes"
34,"management","married","tertiary",-308,"no","cellular",30,"apr","unknown","no"
31,"management","married","tertiary",1331,"no","cellular",30,"apr","success","yes"
23,"management","single","tertiary",736,"no","cellular",30,"apr","unknown","no"
42,"management","married","tertiary",372,"no","cellular",3,"aug","unknown","yes"
55,"management","married","tertiary",236,"no","cellular",4,"aug","unknown","no"
43,"management","married","tertiary",3529,"no","cellular",4,"aug","unknown","no"
38,"management","married","tertiary",1199,"no","cellular",4,"aug","success","yes"
36,"management","married","tertiary",1133,"no","cellular",4,"aug","other","yes"
53,"management","married","tertiary",1343,"no","cellular",5,"aug","unknown","no"
50,"management","married","tertiary",2881,"no","cellular",5,"aug","other","no"
48,"management","married","tertiary",1147,"no","cellular",5,"aug","success","yes"
47,"management","married","tertiary",295,"no","cellular",5,"aug","unknown","no"
45,"management","married","tertiary",6945,"no","cellular",5,"aug","failure","no"
42,"management","single","secondary",9720,"no","cellular",5,"aug","unknown","no"
38,"management","married","tertiary",950,"no","cellular",5,"aug","unknown","no"
36,"management","married","tertiary",495,"no","cellular",5,"aug","success","yes"
35,"management","divorced","tertiary",473,"yes","cellular",5,"aug","unknown","no"
34,"management","married","tertiary",697,"no","cellular",5,"aug","unknown","no"
29,"management","single","tertiary",437,"no","cellular",5,"aug","success","yes"
62,"management","married","tertiary",1859,"no","telephone",6,"aug","unknown","yes"
49,"management","married","tertiary",322,"no","cellular",6,"aug","unknown","no"
47,"management","married","tertiary",2306,"no","telephone",6,"aug","unknown","yes"
44,"management","married","tertiary",1242,"no","cellular",6,"aug","unknown","no"
44,"management","married","tertiary",22,"no","cellular",6,"aug","unknown","no"
43,"management","single","tertiary",1304,"no","cellular",6,"aug","unknown","yes"
43,"management","married","tertiary",690,"no","cellular",6,"aug","unknown","no"
57,"management","married","tertiary",320,"no","cellular",7,"aug","unknown","no"
54,"management","married","tertiary",2819,"no","cellular",7,"aug","unknown","no"
42,"management","single","tertiary",100,"no","cellular",7,"aug","unknown","no"
37,"management","married","tertiary",489,"no","cellular",7,"aug","unknown","no"
36,"management","single","tertiary",613,"no","cellular",7,"aug","unknown","no"
36,"management","married","tertiary",1477,"no","cellular",7,"aug","unknown","no"
36,"management","married","tertiary",1318,"no","cellular",7,"aug","unknown","no"
35,"management","married","tertiary",175,"no","cellular",7,"aug","unknown","no"
34,"management","married","tertiary",0,"no","cellular",7,"aug","success","yes"
34,"management","divorced","secondary",291,"no","cellular",7,"aug","unknown","no"
32,"management","single","tertiary",697,"no","cellular",7,"aug","failure","no"
32,"management","single","tertiary",577,"no","cellular",7,"aug","unknown","no"
32,"management","single","tertiary",474,"no","cellular",7,"aug","unknown","no"
32,"management","married","tertiary",1390,"no","cellular",7,"aug","unknown","no"
55,"management","married","tertiary",6880,"no","cellular",8,"aug","unknown","no"
55,"management","married","tertiary",171,"no","cellular",8,"aug","unknown","no"
45,"management","married","tertiary",5450,"no","cellular",8,"aug","unknown","no"
44,"management","single","tertiary",1424,"no","cellular",8,"aug","unknown","no"
38,"management","single","tertiary",5244,"no","cellular",8,"aug","unknown","no"
37,"management","married","tertiary",3288,"no","cellular",8,"aug","unknown","no"
35,"management","single","tertiary",2975,"no","cellular",8,"aug","unknown","no"
35,"management","single","tertiary",252,"no","cellular",8,"aug","unknown","no"
35,"management","married","tertiary",3161,"no","cellular",8,"aug","unknown","no"
33,"management","single","tertiary",1909,"no","cellular",8,"aug","unknown","no"
32,"management","single","tertiary",28,"no","cellular",8,"aug","unknown","no"
30,"management","single","tertiary",940,"no","cellular",8,"aug","unknown","no"
44,"management","divorced","tertiary",0,"no","cellular",10,"aug","unknown","no"
34,"management","married","tertiary",573,"no","cellular",10,"aug","unknown","no"
57,"management","married","tertiary",2416,"no","cellular",11,"aug","unknown","no"
53,"management","divorced","secondary",112,"yes","cellular",11,"aug","unknown","no"
46,"management","divorced","tertiary",1297,"no","cellular",11,"aug","unknown","yes"
39,"management","married","tertiary",246,"no","cellular",11,"aug","unknown","no"
36,"management","single","tertiary",553,"no","cellular",11,"aug","unknown","no"
36,"management","single","tertiary",0,"no","cellular",11,"aug","unknown","no"
36,"management","married","tertiary",9,"no","cellular",11,"aug","unknown","yes"
35,"management","married","tertiary",106,"yes","cellular",11,"aug","unknown","no"
33,"management","married","tertiary",752,"no","cellular",11,"aug","unknown","no"
32,"management","single","tertiary",11797,"no","cellular",11,"aug","unknown","no"
31,"management","married","tertiary",4945,"no","cellular",11,"aug","unknown","no"
30,"management","married","tertiary",1882,"no","cellular",11,"aug","unknown","no"
61,"management","married","secondary",1471,"no","cellular",12,"aug","unknown","no"
50,"management","married","tertiary",1240,"no","cellular",12,"aug","unknown","no"
43,"management","married","tertiary",422,"no","cellular",12,"aug","unknown","no"
36,"management","married","tertiary",2987,"no","cellular",12,"aug","unknown","yes"
32,"management","divorced","tertiary",948,"no","cellular",12,"aug","unknown","no"
32,"management","divorced","tertiary",874,"no","cellular",12,"aug","unknown","yes"
31,"management","married","tertiary",-253,"no","cellular",12,"aug","unknown","no"
31,"management","married","secondary",1368,"no","cellular",12,"aug","unknown","no"
